algorithm,seed,environment_steps,agent0/mean_episode_returns,agent0/std_episode_returns,agent1/mean_episode_returns,agent1/std_episode_returns,epsilon,loss,mean_action_mask,mean_battle_won,mean_episode_length,mean_episode_returns,mean_episode_time,std_action_mask,std_battle_won,std_episode_length,std_episode_returns,std_episode_time,updates
qmix,0,1500653,10.578823,1.0234184,10.578823,1.0234184,0.05,10.234200477600098,2.0,0.0,32.09,21.157646,0.0625741603906499,0.0,0.0,0.3192177939902473,2.0468369,0.0034187952250678,18892
qmix,0,1600661,11.619128,1.7931223,11.619128,1.7931223,0.05,3.574472427368164,2.16,0.04,32.0,23.238256,0.0622787379706278,0.7838368,0.1959591794226542,0.3741657386773941,3.5862446,0.0030992850531429,21761
qmix,0,1700732,10.366792,1.7084959,10.366792,1.7084959,0.05,2.7211215496063232,2.04,0.01,112.24,20.733583,0.2397677812294568,0.397995,0.0994987437106619,23.08857726236071,3.4169917,0.0519047120089816,24021
qmix,0,1800759,11.390746,1.3397406,11.390746,1.3397406,0.05,0.7885855436325073,2.08,0.02,32.04,22.781492,0.0609771562297828,0.56,0.1399999999999999,0.344093010681705,2.6794813,0.0027302000473548,26857
qmix,0,1900781,11.511318,1.7982874,11.511318,1.7982874,0.05,1.7083361148834229,2.12,0.03,33.0,23.022636,0.0641454549285117,0.6823489,0.1705872210923198,0.3741657386773941,3.5965748,0.0029148434668558,29941
qmix,0,2000784,11.756016,1.6507524,11.756016,1.6507524,0.05,1.6008011102676392,2.12,0.03,32.03,23.512032,0.0737488012318499,0.68234885,0.1705872210923198,0.2628687885618983,3.3015049,0.0095187382525559,33055
qmix,0,2100784,15.19442,4.9987764,15.19442,4.9987764,0.05,2.43658709526062,3.96,0.49,31.85,30.38884,0.0618118717201286,1.9995999,0.4998999899979994,5.826448317800478,9.997553,0.0122428909596019,36129
qmix,0,2200786,16.69793,4.548354,16.69793,4.548354,0.05,3.339709758758545,4.48,0.62,31.17,33.39586,0.0626655037415912,1.9415457,0.4853864439804639,1.04933312155864,9.096708,0.0047633043436737,39189
qmix,0,2300799,16.57165,4.6320114,16.57165,4.6320114,0.05,3.5175604820251465,4.44,0.61,31.93,33.1433,0.0630290666804648,1.9509997,0.4877499359302879,4.872894417079032,9.264023,0.0115846528824198,42347
qmix,0,2400814,16.09486,5.3677926,16.09486,5.3677926,0.05,2.1279146671295166,4.66,0.61,48.99,32.18972,0.0989584212296176,1.9090312,0.4877499359302879,38.39231563737723,10.735585,0.0820366731363483,44879
qmix,0,2500872,7.3788238,2.3795536,7.3788238,2.3795536,0.05,2.3758015632629395,4.38,0.0,138.18,14.7576475,0.2930351299641188,2.9215748,0.0,14.777943023303346,4.759107,0.0350628753155986,45773
qmix,0,2600877,15.309382,5.655473,15.309382,5.655473,0.05,2.810800790786743,4.63,0.55,59.5,30.618765,0.1216619437705958,1.8366002,0.49749371855331,49.14702432497821,11.310946,0.1055730371947499,47149
qmix,0,2700960,14.162612,6.332707,14.162612,6.332707,0.05,1.816445589065552,4.04,0.5,65.93,28.325224,0.1366530337481526,1.9995999,0.5,47.29867968558953,12.665414,0.1037483467974904,48480
qmix,0,2801032,15.794434,5.2430954,15.794434,5.2430954,0.05,1.5459750890731812,4.28,0.57,48.07,31.588867,0.0974270200607134,1.980303,0.4950757517794624,33.84885670151948,10.486191,0.0735462928160651,50091
qmix,0,2901062,16.65839,4.9252186,16.65839,4.9252186,0.05,1.3534005880355835,4.6,0.65,44.62,33.31678,0.0894819337310036,1.9078783,0.4769696007084728,29.959232299910493,9.850437,0.0652453249676184,52390
qmix,0,3001065,16.56557,4.6380305,16.56557,4.6380305,0.05,1.3921103477478027,4.44,0.61,37.45,33.13114,0.0722197983291698,1.951,0.4877499359302879,19.277123748111386,9.276061,0.040850533259411,54834
qmix,0,3101069,16.567162,4.7366776,16.567162,4.7366776,0.05,1.356012940406799,4.53,0.62,38.67,33.134323,0.0766050633438862,1.941417,0.4853864439804639,23.912362911264125,9.473355,0.0534935179530368,57411
qmix,0,3201087,16.512545,4.8014545,16.512545,4.8014545,0.05,1.4093929529190063,4.48,0.62,33.36,33.02509,0.0639063037122832,1.9415457,0.4853864439804639,11.016823498631537,9.602909,0.0222738995788126,60276
qmix,0,3301107,16.682487,4.5607305,16.682487,4.5607305,0.05,1.0088210105895996,4.48,0.62,31.92,33.364975,0.0604354741494171,1.9415457,0.4853864439804639,2.4886944368483643,9.121461,0.0063691732856856,63422
qmix,0,3401125,17.316265,4.3763604,17.316265,4.3763604,0.05,1.1695373058319092,4.76,0.69,32.51,34.63253,0.0611858225311152,1.8499731,0.462493243193887,11.322097862145514,8.752721,0.0216427996970454,66599
qmix,0,3501142,16.203985,4.5767074,16.203985,4.5767074,0.05,0.8656762838363647,4.24,0.56,31.84,32.40797,0.059288863769616,1.9855478,0.4963869458396343,0.5043808085167397,9.153415,0.0027702987113041,69750
qmix,0,3601158,17.16249,4.164399,17.16249,4.164399,0.05,1.014009952545166,4.6,0.65,31.5,34.32498,0.0584303103998536,1.9078784,0.4769696007084728,0.5567764362830022,8.328798,0.0023006958829153,72907
qmix,0,3701188,16.883194,4.3639765,16.883194,4.3639765,0.05,0.8363632559776306,4.52,0.63,31.54,33.766388,0.0594742858130484,1.9312172,0.4828043081829324,0.7405403432629447,8.727953,0.0042442833691783,76061
qmix,0,3801210,16.162498,4.8233857,16.162498,4.8233857,0.05,1.0675981044769287,4.32,0.58,31.56,32.324997,0.0572888287703972,1.9742341,0.4935585071701227,0.6053098380168623,9.646771,0.0064077515608281,79219
qmix,0,3901214,16.303474,4.451664,16.303474,4.451664,0.05,1.0815083980560305,4.24,0.56,31.62,32.60695,0.0575215445936191,1.9855478,0.4963869458396343,0.8096912991998865,8.903328,0.0024526706584454,82380
qmix,1,100016,9.706668,0.5132457,9.706668,0.5132457,0.762462,5.5923027992248535,2.04,0.0,33.25,19.413336,0.0586982762051047,0.397995,0.0,11.73658809024156,1.0264914,0.0243185586351026,2337
qmix,1,200027,10.177256,0.75596774,10.177256,0.75596774,0.524935875,2.4998972415924072,2.12,0.0,35.68,20.354511,0.0696994966396596,0.68234885,0.0,20.11908546629294,1.5119355,0.0423795837908911,4679
qmix,1,300137,1.6062746,3.2401266,1.6062746,3.2401266,0.2871746249999999,4.186431407928467,9.08,0.0,146.0,3.2125492,0.3194405700353673,2.5285566,0.0,16.090369790654282,6.480253,0.0382415109792538,6222
qmix,1,400212,0.0,0.0,0.0,0.0,0.05,20.034074783325195,8.96,0.0,150.0,0.0,0.3217115604481659,0.34409302,0.0,0.0,0.0,0.0049571612482073,6960
qmix,1,500300,0.056470588,0.5618753,0.056470588,0.5618753,0.05,17.11811637878418,9.48,0.0,150.0,0.112941176,0.3251299937622389,0.6705222,0.0,0.0,1.1237506,0.0148592356329775,7628
qmix,1,600340,0.16941178,0.5942925,0.16941178,0.5942925,0.05,8.914594650268555,10.23,0.0,150.0,0.33882356,0.3311256053857505,0.6458328,0.0,0.0,1.188585,0.0147480338805015,8295
qmix,1,700478,0.33254907,0.72336686,0.33254907,0.72336686,0.05,8.784834861755371,9.5,0.0,150.0,0.66509813,0.3268147837097058,1.3379087,0.0,0.0,1.4467337,0.0090984462514961,8963
qmix,1,800484,1.0352942,1.4536701,1.0352942,1.4536701,0.05,7.258400917053223,10.25,0.0,150.0,2.0705884,0.3347731445590034,1.203121,0.0,0.0,2.9073403,0.0129258535403303,9630
qmix,1,900529,0.36392158,0.9888277,0.36392158,0.9888277,0.05,5.285244464874268,9.02,0.0,150.0,0.72784317,0.3295740903622936,1.2726351,0.0,0.0,1.9776554,0.011398658785825,10297
qmix,1,1000571,0.7466667,1.1490922,0.7466667,1.1490922,0.05,5.520858287811279,9.48,0.0,150.0,1.4933335,0.334252125043422,1.1956588,0.0,0.0,2.2981844,0.0076971895979003,10964
qmix,1,1100655,4.8125496,1.809965,4.8125496,1.809965,0.05,4.955780029296875,9.42,0.0,147.64,9.625099,0.3282826787402155,1.8120704,0.0,16.52,3.61993,0.0436776969114865,11632
qmix,1,1200753,5.5592155,1.8098887,5.5592155,1.8098887,0.05,4.634415626525879,9.29,0.0,146.61,11.118431,0.3104118082887726,2.6694381,0.0,17.19179746274368,3.6197774,0.0394784425750095,12303
qmix,1,1300853,6.757647,1.9699463,6.757647,1.9699463,0.05,3.60342025756836,8.95,0.0,147.62,13.515294,0.3135808583104517,2.4874685,0.0,16.518341321089114,3.9398925,0.0379443366252171,12983
qmix,1,1400955,8.250981,1.910122,8.250981,1.910122,0.05,4.784835815429688,7.54,0.0,136.72,16.501963,0.2854805154917994,3.4710805,0.0,36.88280900365372,3.820244,0.0810283896266244,13716
qmix,1,1500967,12.13706,2.8758848,12.13706,2.8758848,0.05,3.773101329803467,2.4,0.1,34.05,24.27412,0.0642615642159944,1.2,0.3,10.858521998872597,5.7517695,0.0203545747368258,15468
qmix,1,1601049,9.800785,1.1831404,9.800785,1.1831404,0.05,16.858930587768555,2.48,0.0,54.6,19.60157,0.104229948700522,1.1788129,0.0,44.74147963579211,2.3662808,0.08866497705953,17208
qmix,1,1701130,10.792156,1.3071477,10.792156,1.3071477,0.05,3.341095447540283,2.1,0.0,56.16,21.584312,0.1094727671082364,0.5744563,0.0,39.57669010920443,2.6142955,0.0780800503111448,19198
qmix,1,1801181,10.785318,1.7545822,10.785318,1.7545822,0.05,3.182785987854004,2.61,0.02,101.43,21.570637,0.1956167442590231,1.2798047,0.1399999999999999,45.96482459446571,3.5091643,0.0893734535904791,20537
qmix,1,1901218,12.030566,2.9156437,12.030566,2.9156437,0.05,4.133676052093506,2.47,0.1,89.01,24.061132,0.1703206282871542,1.2763621,0.3,33.74359050249395,5.8312874,0.0659451312937444,21726
qmix,1,2001252,11.476355,2.7313275,11.476355,2.7313275,0.05,3.398982524871826,2.41,0.07,78.98,22.95271,0.1498405592382187,1.2336532,0.2551470164434614,27.02442598835357,5.462655,0.0527002630143994,23330
qmix,1,2101290,9.137179,1.7674311,9.137179,1.7674311,0.05,3.098680019378662,2.45,0.01,93.8,18.274359,0.1836494146106997,1.1947802,0.0994987437106619,32.20124221206381,3.5348623,0.0659353498836471,25124
qmix,1,2201317,10.21434,2.7124176,10.21434,2.7124176,0.05,3.460512399673462,2.73,0.05,70.34,20.42868,0.1350280424172524,1.535285,0.2179449471770337,41.43771711858655,5.424835,0.0803153661371008,27104
qmix,1,2301343,10.871853,2.0953062,10.871853,2.0953062,0.05,3.602035999298096,2.35,0.03,53.71,21.743706,0.1034442258393392,1.1346806,0.1705872210923198,40.3592108446139,4.1906123,0.0795911716748332,29030
qmix,1,2401357,15.37164,4.621798,15.37164,4.621798,0.05,3.1502315998077397,3.92,0.47,38.48,30.74328,0.0731744616728974,1.9983994,0.4990991885387111,24.61807466070408,9.243596,0.0490788099295707,31345
qmix,1,2501383,15.851554,4.7312717,15.851554,4.7312717,0.05,3.040367841720581,4.22,0.53,33.33,31.703108,0.0617064087674953,2.133448,0.4990991885387111,15.72580999503682,9.4625435,0.0331924575166129,33775
qmix,1,2601387,16.13295,4.956533,16.13295,4.956533,0.05,3.1280128955841064,4.43,0.57,33.45,32.2659,0.0626440383004956,2.0844903,0.4950757517794625,16.675955744724202,9.913066,0.0388062359027197,36272
qmix,1,2701533,15.5135765,5.3957753,15.5135765,5.3957753,0.05,2.048794746398926,4.32,0.53,39.9,31.027153,0.0867628053820226,2.0536797,0.4990991885387111,28.36670583624401,10.791551,0.0784148540245387,38822
qmix,1,2801543,16.394457,4.8050294,16.394457,4.8050294,0.05,1.7205151319503784,4.4,0.59,42.91,32.788914,0.0803813429211732,1.959592,0.4918333050943174,27.40806268235681,9.610059,0.0529689043762469,41115
qmix,1,2901613,16.742956,5.4018936,16.742956,5.4018936,0.05,1.535921573638916,5.05,0.68,50.92,33.485912,0.1068450912099797,1.9615045,0.466476151587624,37.66714217988936,10.803787,0.0878894375202938,43220
qmix,1,3001641,16.53583,4.4916773,16.53583,4.4916773,0.05,1.7875988483428955,4.42,0.59,42.69,33.07166,0.0803324874897953,1.9399999,0.4918333050943175,27.52515031748237,8.983355,0.0525870677476422,45445
qmix,1,3101713,16.947475,4.4336753,16.947475,4.4336753,0.05,1.1898270845413208,4.56,0.64,33.77,33.89495,0.0622187061898876,1.9200001,0.48,13.56897564298794,8.867351,0.0262568236827376,47983
qmix,1,3201716,15.967632,4.5376,15.967632,4.5376,0.05,1.2714266777038574,4.12,0.53,32.36,31.935265,0.0597628908290062,1.9963967,0.4990991885387111,7.824985622989988,9.0752,0.0143416623730515,51045
qmix,1,3301722,17.159184,4.1591444,17.159184,4.1591444,0.05,1.3094260692596436,4.6,0.65,31.04,34.318367,0.0574663870158838,1.9078784,0.4769696007084728,0.9156418513807676,8.318289,0.0027927351010088,54199
qmix,1,3401739,17.04279,4.475166,17.04279,4.475166,0.05,0.9633225798606871,4.64,0.66,32.76,34.08558,0.0610097116342512,1.8948352,0.4737087712930805,9.26943363965674,8.950332,0.0184637770637629,57356
qmix,1,3501750,17.289959,4.2913666,17.289959,4.2913666,0.05,0.8750279545783997,4.72,0.68,31.14,34.579918,0.0573971874715061,1.8659047,0.466476151587624,0.8126499861564017,8.582733,0.0027903053788259,60509
qmix,1,3601778,16.552177,4.417202,16.552177,4.417202,0.05,1.0612566471099854,4.36,0.59,31.42,33.104355,0.0577022570121334,1.9673333,0.4918333050943174,0.5861740355901138,8.834404,0.0034778616250593,63654
qmix,1,3701784,17.265182,4.2195764,17.265182,4.2195764,0.05,0.7546248435974121,4.68,0.67,31.55,34.530365,0.0574166733497986,1.8808509,0.4702127178203499,0.6224949798994366,8.439153,0.0022802181897727,66798
qmix,1,3801802,16.374605,4.4544134,16.374605,4.4544134,0.05,0.9268043041229248,4.28,0.57,31.57,32.74921,0.0585202441096771,1.980303,0.4950757517794625,0.5701754116059373,8.908827,0.002784591121836,69926
qmix,1,3901818,15.992955,4.526624,15.992955,4.526624,0.05,0.944954752922058,4.12,0.53,31.69,31.98591,0.0519140262284781,1.9963967,0.4990991885387111,0.7961783719745219,9.053248,0.0016553875123953,73075
qmix,2,100011,9.832158,0.41672385,9.832158,0.41672385,0.762473875,5.039877891540527,2.0,0.0,32.03,19.664316,0.059724790842738,0.0,0.0,0.1705872210923198,0.8334477,0.0035509912030847,2342
qmix,2,200040,7.4666686,1.5885792,7.4666686,1.5885792,0.524905,6.04561710357666,4.11,0.0,107.59,14.933337,0.2098774958815192,1.6846069,0.0,56.54751895529989,3.1771584,0.1116567726027111,4882
qmix,2,300183,6.72,2.304198,6.72,2.304198,0.287065375,5.055535793304443,7.14,0.0,114.95,13.44,0.2416144849814009,3.5889273,0.0,53.54052203705153,4.608396,0.1172316353688123,6283
qmix,2,400223,0.4329412,1.1422194,0.4329412,1.1422194,0.05,25.05655860900879,9.85,0.0,150.0,0.8658824,0.3260660354263382,0.79214895,0.0,0.0,2.2844388,0.0095801402705457,7043
qmix,2,500273,0.10666668,0.4260665,0.10666668,0.4260665,0.05,28.66473960876465,9.81,0.0,150.0,0.21333335,0.3324337041436229,0.44034082,0.0,0.0,0.852133,0.0216557760480662,7710
qmix,2,600323,0.4203922,0.6463355,0.4203922,0.6463355,0.05,19.22345542907715,10.34,0.0,150.0,0.8407844,0.3279715475125704,1.1333137,0.0,0.0,1.292671,0.0068882162201499,8377
qmix,2,700373,0.03764706,0.14901137,0.03764706,0.14901137,0.05,13.00613784790039,8.96,0.0,150.0,0.07529412,0.3336652182682883,0.34409302,0.0,0.0,0.29802275,0.0065034341126539,9044
qmix,2,800423,0.08156863,0.2110139,0.08156863,0.2110139,0.05,13.381680488586426,8.71,0.0,150.0,0.16313726,0.3316561725025531,0.6048966,0.0,0.0,0.4220278,0.0080759806603376,9711
qmix,2,900473,1.8572551,0.47719285,1.8572551,0.47719285,0.05,10.709905624389648,8.51,0.0,150.0,3.7145102,0.3215536687721033,0.72794235,0.0,0.0,0.9543857,0.0069861287158675,10378
qmix,2,1000523,2.164706,0.8756258,2.164706,0.8756258,0.05,10.846807479858398,9.63,0.0,150.0,4.329412,0.3215570041415049,1.1104504,0.0,0.0,1.7512516,0.0097672877741342,11045
qmix,2,1100573,1.7694119,0.3804237,1.7694119,0.3804237,0.05,9.79617404937744,8.56,0.0,150.0,3.5388238,0.321539264137391,0.85229105,0.0,0.0,0.7608474,0.0096405007585921,11712
qmix,2,1200623,2.0956864,0.5485802,2.0956864,0.5485802,0.05,7.337220191955566,8.63,0.0,150.0,4.191373,0.3197932866227347,0.86781335,0.0,0.0,1.0971605,0.0087484917783712,12379
qmix,2,1300673,3.325491,0.6844682,3.325491,0.6844682,0.05,5.313441753387451,8.43,0.0,150.0,6.650982,0.3262896629422903,0.992522,0.0,0.0,1.3689364,0.0069150978576065,13046
qmix,2,1400798,3.752157,0.5172572,3.752157,0.5172572,0.05,4.8418498039245605,8.49,0.0,150.0,7.504314,0.3214656287489925,0.9326843,0.0,0.0,1.0345144,0.0077866313078014,13715
qmix,2,1500947,6.619607,1.9769686,6.619607,1.9769686,0.05,6.097492694854736,7.06,0.0,143.34,13.239214,0.306188676689053,2.6184728,0.0,23.82109149472375,3.9539373,0.0562583981679673,14398
qmix,2,1601056,9.354496,1.941652,9.354496,1.941652,0.05,3.617101192474365,2.54,0.02,58.8,18.708992,0.1153305975662078,1.395851,0.1399999999999999,43.11264315719926,3.883304,0.0918598518402683,15317
qmix,2,1701108,8.006275,1.5192091,8.006275,1.5192091,0.05,5.761263847351074,2.69,0.0,92.26,16.01255,0.1854882537398953,1.7532539,0.0,41.36728659218537,3.0384183,0.0848815432402627,16405
qmix,2,1801217,11.747117,4.179422,11.747117,4.179422,0.05,1.876350998878479,3.68,0.17,105.14,23.494234,0.2212187799566891,2.3103244,0.375632799419859,44.4180188662214,8.358844,0.0982771069636278,17404
qmix,2,1901238,10.84658,2.5817244,10.84658,2.5817244,0.05,4.000560760498047,2.41,0.05,84.75,21.69316,0.1699212641996564,1.2497602,0.2179449471770336,43.80579299590409,5.163449,0.0942081995426133,18710
qmix,2,2001266,11.593464,4.03705,11.593464,4.03705,0.05,2.18822979927063,2.58,0.13,120.73,23.186928,0.245694279106101,1.5045265,0.3363034344160047,21.678032659814868,8.0741,0.0460332713522924,20449
qmix,2,2101400,8.131765,1.6311796,8.131765,1.6311796,0.05,1.8678632974624636,2.45,0.0,139.47,16.26353,0.278757314546965,1.4309088,0.0,16.969652324075472,3.2623591,0.0346813929150207,21446
qmix,2,2201464,9.217256,1.2253621,9.217256,1.2253621,0.05,1.734644889831543,2.15,0.0,140.19,18.434511,0.2825815774418879,0.85293597,0.0,15.739564797032983,2.4507241,0.0336501054511116,22263
qmix,2,2301559,9.205915,1.8150849,9.205915,1.8150849,0.05,1.69085693359375,3.43,0.01,147.52,18.41183,0.3166264045768184,2.2102263,0.0994987437106619,2.9882436312991616,3.6301699,0.0257044099761557,22976
qmix,2,2401573,11.233228,1.803277,11.233228,1.803277,0.05,1.15488600730896,2.12,0.03,46.28,22.466455,0.0861640042014187,0.68234885,0.1705872210923198,29.122183984035264,3.606554,0.057781080331815,24140
qmix,2,2501630,11.198521,1.5769341,11.198521,1.5769341,0.05,1.8002501726150513,2.08,0.02,41.33,22.397041,0.0763806129386648,0.56,0.1399999999999999,23.81094496234872,3.1538682,0.0485122080464602,26718
qmix,2,2601638,11.886639,2.3107295,11.886639,2.3107295,0.05,1.8658148050308228,2.28,0.07,33.15,23.773277,0.0616841937188291,1.020588,0.2551470164434614,10.851152012574518,4.621459,0.0219453839417255,29375
qmix,2,2701644,11.688362,1.4952079,11.688362,1.4952079,0.05,1.583655834197998,2.08,0.02,34.1,23.376724,0.0621083082584664,0.56,0.1399999999999999,14.143903280212289,2.9904158,0.0260356572061193,32130
qmix,2,2801656,16.58158,4.3930235,16.58158,4.3930235,0.05,2.079627275466919,4.4,0.59,42.23,33.16316,0.0797387245873687,2.039608,0.4918333050943175,31.8445772463696,8.786047,0.062854228480368,34875
qmix,2,2901737,15.926145,4.5217648,15.926145,4.5217648,0.05,2.672118186950684,4.12,0.52,37.17,31.85229,0.0704826612630859,2.0749938,0.4995998398718718,23.89353678298799,9.0435295,0.0468162413107192,37141
qmix,2,3001777,16.0025,4.565723,16.0025,4.565723,0.05,2.522421836853028,4.25,0.53,48.86,32.005,0.0937167329282965,1.9968725,0.4990991885387111,39.39188241249712,9.131446,0.0811212178082525,39311
qmix,2,3101782,17.291325,4.6686487,17.291325,4.6686487,0.05,1.8722851276397705,4.92,0.7,49.44,34.58265,0.0948408674960956,1.8637598,0.4582575694955839,37.82838087996894,9.337297,0.0765952549076664,41272
qmix,2,3201805,16.40386,4.914663,16.40386,4.914663,0.05,2.331061124801636,4.61,0.61,49.71,32.80772,0.0958127395261544,1.9994749,0.487749935930288,38.97699193113804,9.829326,0.0796471664102253,43245
qmix,2,3301811,14.189005,4.6342654,14.189005,4.6342654,0.05,2.132874011993408,3.73,0.32,78.52,28.37801,0.1539345179899828,2.6186066,0.4664761515876239,47.57971836822912,9.268531,0.096742422178147,44858
qmix,2,3401871,18.628952,3.713587,18.628952,3.713587,0.05,2.0247628688812256,5.64,0.82,58.51,37.257904,0.1122763517085695,2.047047,0.3841874542459709,42.60715784935672,7.427174,0.0858998764691645,46494
qmix,2,3501919,18.645441,3.6674273,18.645441,3.6674273,0.05,1.8204212188720703,5.66,0.82,57.16,37.290882,0.1112235907727154,1.9142623,0.3841874542459709,41.59079705896486,7.3348546,0.0836602827596157,47958
qmix,2,3601986,16.400785,4.7479043,16.400785,4.7479043,0.05,2.3492753505706787,4.64,0.59,49.15,32.80157,0.0947355474793585,2.278245,0.4918333050943174,35.199822442734,9.495809,0.0712138249551428,49607
qmix,2,3702001,17.792883,4.423735,17.792883,4.423735,0.05,1.6334607601165771,5.61,0.72,70.7,35.585766,0.1469139641849324,2.6263852,0.4489988864128729,49.673634857940485,8.84747,0.1108573180002251,51340
qmix,2,3802029,18.51148,3.6704774,18.51148,3.6704774,0.05,1.2908082008361816,5.56,0.79,58.54,37.02296,0.1134355808398686,2.1832087,0.4073082370883261,44.73844431805826,7.340955,0.0916556291056961,53065
qmix,2,3902055,18.789213,3.5121021,18.789213,3.5121021,0.05,1.5877679586410522,5.72,0.82,60.71,37.578426,0.1186531833105254,2.13579,0.3841874542459709,43.0123924003304,7.0242043,0.0890850129170145,54740
